WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
club	6.833333333330001		6.431372549016471	stick		0.9411764705882353
order	7.857142857142861		7.142857142857146	harmony		0.9090909090909091
decree	2.28571428571		2.1654135338305265	bull		0.9473684210526315
country	7.1428571428600005		6.722689075632942	fatherland		0.9411764705882353
enjoin	1.5		1.3636363636363635	outlaw		0.9090909090909091
Department_of_State	5.2		4.800000000000001	Department_of_the_Interior		0.9230769230769231
sin	3.3333333333333304		3.0769230769230744	fall		0.9230769230769231
hell	8.5	Y	7.727272727272727	region		0.9090909090909091
underworld	8.0		7.2727272727272725	class		0.9090909090909091
drop_the_ball	6.375		5.795454545454545	transgress		0.9090909090909091
Kyd	3.25		2.9545454545454546	Coward		0.9090909090909091
Fry	3.25		2.9545454545454546	Coward		0.9090909090909091
kid	7.2		6.545454545454545	buff		0.9090909090909091
child	7.1428571428600005		6.76691729323579	buster		0.9473684210526315
claw	6.625		6.183333333333334	extremity		0.9333333333333333
hood	1.5		1.4347826086956523	criminal		0.9565217391304348
bully	1.5		1.375	criminal		0.9166666666666666
head	6.375		6.039473684210526	don		0.9473684210526315
question	5.2		4.7272727272727275	subject		0.9090909090909091
criminal	1.8		1.7217391304347827	traitor		0.9565217391304348
company	6.0		5.6	cohort	Y	0.9333333333333333
lodge	5.2		4.894117647058824	dwelling		0.9411764705882353
cabaret	2.875		2.7236842105263155	spot		0.9473684210526315
topographic_point	1.57142857143		1.4505494505507694	grave		0.9230769230769231
stead	8.5		8.052631578947368	function		0.9473684210526315
place	7.1428571428600005		6.593406593409232	order		0.9230769230769231
status	7.1428571428600005		6.493506493509091	Holy_Order		0.9090909090909091
lie	1.33333333333		1.2121212121181817	misinform		0.9090909090909091
position	2.875		2.6833333333333336	sight		0.9333333333333333
fecal_matter	1.0		0.9473684210526315	crap		0.9473684210526315
stool	1.33333333333		1.2222222222191665	lead_on		0.9166666666666666
idler	1.33333333333		1.2631578947336841	goldbrick		0.9473684210526315
bottom	7.5		7.105263157894736	side		0.9473684210526315
tail	2.875		2.738095238095238	spy		0.9523809523809523
throne	2.875		2.7058823529411766	position		0.9411764705882353
date	7.1428571428600005		6.76691729323579	companion		0.9473684210526315
escort	7.1428571428600005		6.493506493509091	companion		0.9090909090909091
digit	8.6		8.026666666666667	one		0.9333333333333333
effigy	3.5		3.2941176470588234	Guy		0.9411764705882353
opinion	7.5	Y	6.818181818181818	side		0.9090909090909091
spectator	2.875		2.7236842105263155	spy		0.9473684210526315
watch	2.875		2.75	spying	Y	0.9565217391304348
principal	1.5		1.4285714285714284	criminal		0.9523809523809523
wind	7.5		7.105263157894736	gust		0.9473684210526315
top	7.5		7.105263157894736	side		0.9473684210526315
bullock	2.28571428571		2.158730158726111	bull		0.9444444444444444
run	6.375		5.795454545454545	break		0.9090909090909091
peak	2.875		2.653846153846154	topographic_point		0.9230769230769231
professorship	2.875		2.7058823529411766	position		0.9411764705882353
young	7.5		7.0588235294117645	spat		0.9411764705882353
Young	2.28571428571		2.0779220779181817	actor		0.9090909090909091
migrant	4.83333333333		4.578947368417894	immigrant		0.9473684210526315
crisis	6.833333333330001	Y	6.307692307689232	juncture		0.9230769230769231
United_States	8.5		8.095238095238095	Union		0.9523809523809523
doctrine	2.28571428571		2.1333333333293334	imitation		0.9333333333333333
respite	6.375		5.795454545454545	pause		0.9090909090909091
